Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1906,5,,,-0.237,-0.224,-0.249,
1906,6,,,-0.236,-0.224,-0.249,
1906,7,,,-0.236,-0.223,-0.249,
1906,8,,,-0.236,-0.223,-0.249,
1906,9,,,-0.236,-0.223,-0.248,
1906,10,,,-0.235,-0.223,-0.248,
1906,11,,,-0.235,-0.223,-0.248,
1906,12,,,-0.235,-0.222,-0.248,
1907,1,,,-0.235,-0.222,-0.247,
1907,2,,,-0.234,-0.222,-0.247,
1907,3,,,-0.234,-0.222,-0.247,
1907,4,,,-0.234,-0.221,-0.247,
1907,5,,,-0.234,-0.221,-0.246,
1907,6,,,-0.233,-0.221,-0.246,
1907,7,,,-0.233,-0.221,-0.246,
1907,8,,,-0.233,-0.220,-0.246,
1907,9,,,-0.233,-0.220,-0.245,
1907,10,,,-0.233,-0.220,-0.245,
1907,11,,,-0.232,-0.220,-0.245,
1907,12,,,-0.232,-0.220,-0.245,
1908,1,,,-0.232,-0.219,-0.244,
1908,2,,,-0.232,-0.219,-0.244,
1908,3,,,-0.231,-0.219,-0.244,
1908,4,,,-0.231,-0.219,-0.244,
1908,5,,,-0.231,-0.218,-0.243,
1908,6,,,-0.231,-0.218,-0.243,
1908,7,,,-0.230,-0.218,-0.243,
1908,8,,,-0.230,-0.218,-0.243,
1908,9,,,-0.230,-0.218,-0.242,
1908,10,,,-0.230,-0.217,-0.242,
1908,11,,,-0.229,-0.217,-0.242,
1908,12,,,-0.229,-0.217,-0.241,
1909,1,,,-0.229,-0.217,-0.241,
1909,2,,,-0.229,-0.216,-0.241,
1909,3,,,-0.228,-0.216,-0.241,
1909,4,,,-0.228,-0.216,-0.240,
1909,5,,,-0.228,-0.216,-0.240,
1909,6,,,-0.228,-0.216,-0.240,
1909,7,,,-0.227,-0.215,-0.240,
1909,8,,,-0.227,-0.215,-0.239,
1909,9,,,-0.227,-0.215,-0.239,
1909,10,,,-0.227,-0.215,-0.239,
1909,11,,,-0.227,-0.214,-0.239,
1909,12,,,-0.226,-0.214,-0.238,
1910,1,,,-0.226,-0.214,-0.238,
1910,2,,,-0.226,-0.214,-0.238,
1910,3,,,-0.226,-0.213,-0.238,
1910,4,,,-0.225,-0.213,-0.237,
1910,5,,,-0.225,-0.213,-0.237,
1910,6,,,-0.225,-0.213,-0.237,
1910,7,,,-0.225,-0.213,-0.237,
1910,8,,,-0.224,-0.212,-0.236,
1910,9,,,-0.224,-0.212,-0.236,
1910,10,,,-0.224,-0.212,-0.236,
1910,11,,,-0.224,-0.212,-0.236,
1910,12,,,-0.223,-0.211,-0.235,
1911,1,,,-0.223,-0.211,-0.235,
1911,2,,,-0.223,-0.211,-0.235,
1911,3,,,-0.223,-0.211,-0.235,
1911,4,,,-0.222,-0.211,-0.234,
1911,5,,,-0.222,-0.210,-0.234,
1911,6,,,-0.222,-0.210,-0.234,
1911,7,,,-0.222,-0.210,-0.234,
1911,8,,,-0.221,-0.210,-0.233,
1911,9,,,-0.221,-0.209,-0.233,
1911,10,,,-0.221,-0.209,-0.233,
1911,11,,,-0.221,-0.209,-0.233,
1911,12,,,-0.221,-0.209,-0.232,
1912,1,,,-0.220,-0.208,-0.232,
1912,2,,,-0.220,-0.208,-0.232,
1912,3,,,-0.220,-0.208,-0.232,
1912,4,,,-0.220,-0.208,-0.231,
1912,5,,,-0.219,-0.208,-0.231,
1912,6,,,-0.219,-0.207,-0.231,
1912,7,,,-0.219,-0.207,-0.231,
1912,8,,,-0.219,-0.207,-0.230,
1912,9,,,-0.218,-0.207,-0.230,
1912,10,,,-0.218,-0.206,-0.230,
1912,11,,,-0.218,-0.206,-0.230,
1912,12,,,-0.218,-0.206,-0.229,
1913,1,,,-0.217,-0.206,-0.229,
1913,2,,,-0.217,-0.206,-0.229,
1913,3,,,-0.217,-0.205,-0.229,
1913,4,,,-0.217,-0.205,-0.228,
1913,5,,,-0.216,-0.205,-0.228,
1913,6,,,-0.216,-0.205,-0.228,
1913,7,,,-0.216,-0.204,-0.228,
1913,8,,,-0.216,-0.204,-0.227,
1913,9,,,-0.215,-0.204,-0.227,
1913,10,,,-0.215,-0.204,-0.227,
1913,11,,,-0.215,-0.203,-0.227,
1913,12,,,-0.215,-0.203,-0.226,
1914,1,,,-0.215,-0.203,-0.226,
1914,2,,,-0.214,-0.203,-0.226,
1914,3,,,-0.214,-0.203,-0.226,
1914,4,,,-0.214,-0.202,-0.225,
1914,5,,,-0.214,-0.202,-0.225,
1914,6,,,-0.213,-0.202,-0.225,
1914,7,,,-0.213,-0.202,-0.225,
1914,8,,,-0.213,-0.201,-0.224,
1914,9,,,-0.213,-0.201,-0.224,
1914,10,,,-0.212,-0.201,-0.224,
1914,11,,,-0.212,-0.201,-0.223,
1914,12,,,-0.212,-0.201,-0.223,
1915,1,,,-0.212,-0.200,-0.223,
1915,2,,,-0.211,-0.200,-0.223,
1915,3,,,-0.211,-0.200,-0.222,
1915,4,,,-0.211,-0.200,-0.222,
1915,5,,,-0.211,-0.199,-0.222,
1915,6,,,-0.210,-0.199,-0.222,
1915,7,,,-0.210,-0.199,-0.221,
1915,8,,,-0.210,-0.199,-0.221,
1915,9,,,-0.210,-0.198,-0.221,
1915,10,,,-0.209,-0.198,-0.221,
1915,11,,,-0.209,-0.198,-0.220,
1915,12,,,-0.209,-0.198,-0.220,
1916,1,,,-0.209,-0.198,-0.220,
1916,2,,,-0.209,-0.197,-0.220,
1916,3,,,-0.208,-0.197,-0.219,
1916,4,,,-0.208,-0.197,-0.219,
1916,5,,,-0.208,-0.197,-0.219,
1916,6,,,-0.208,-0.196,-0.219,
1916,7,,,-0.207,-0.196,-0.218,
1916,8,,,-0.207,-0.196,-0.218,
1916,9,,,-0.207,-0.196,-0.218,
1916,10,,,-0.207,-0.196,-0.218,
1916,11,,,-0.206,-0.195,-0.217,
1916,12,,,-0.206,-0.195,-0.217,
1917,1,,,-0.206,-0.195,-0.217,
1917,2,,,-0.206,-0.195,-0.217,
1917,3,,,-0.205,-0.194,-0.216,
1917,4,,,-0.205,-0.194,-0.216,
1917,5,,,-0.205,-0.194,-0.216,
1917,6,,,-0.205,-0.194,-0.216,
1917,7,,,-0.204,-0.193,-0.215,
1917,8,,,-0.204,-0.193,-0.215,
1917,9,,,-0.204,-0.193,-0.215,
1917,10,,,-0.204,-0.193,-0.215,
1917,11,,,-0.203,-0.193,-0.214,
1917,12,,,-0.203,-0.192,-0.214,
1918,1,,,-0.203,-0.192,-0.214,
1918,2,,,-0.203,-0.192,-0.214,
1918,3,,,-0.203,-0.192,-0.213,
1918,4,,,-0.202,-0.191,-0.213,
1918,5,,,-0.202,-0.191,-0.213,
1918,6,,,-0.202,-0.191,-0.213,
1918,7,,,-0.202,-0.191,-0.212,
1918,8,,,-0.201,-0.191,-0.212,
1918,9,,,-0.201,-0.190,-0.212,
1918,10,,,-0.201,-0.190,-0.212,
1918,11,,,-0.201,-0.190,-0.211,
1918,12,,,-0.200,-0.190,-0.211,
1919,1,,,-0.200,-0.189,-0.211,
1919,2,,,-0.200,-0.189,-0.211,
1919,3,,,-0.200,-0.189,-0.210,
1919,4,,,-0.199,-0.189,-0.210,
1919,5,,,-0.199,-0.188,-0.210,
1919,6,,,-0.199,-0.188,-0.210,
1919,7,,,-0.199,-0.188,-0.209,
1919,8,,,-0.198,-0.188,-0.209,
1919,9,,,-0.198,-0.188,-0.209,
1919,10,,,-0.198,-0.187,-0.209,
1919,11,,,-0.198,-0.187,-0.208,
1919,12,,,-0.197,-0.187,-0.208,
1920,1,,,-0.197,-0.187,-0.208,
1920,2,,,-0.197,-0.186,-0.208,
1920,3,,,-0.197,-0.186,-0.207,
1920,4,,,-0.197,-0.186,-0.207,
1920,5,,,-0.196,-0.186,-0.207,
1920,6,,,-0.196,-0.186,-0.207,
1920,7,,,-0.196,-0.185,-0.206,
1920,8,,,-0.196,-0.185,-0.206,
1920,9,,,-0.195,-0.185,-0.206,
1920,10,,,-0.195,-0.185,-0.206,
1920,11,,,-0.195,-0.184,-0.205,
1920,12,,,-0.195,-0.184,-0.205,
1921,1,,,-0.194,-0.184,-0.205,
1921,2,,,-0.194,-0.184,-0.204,
1921,3,,,-0.194,-0.184,-0.204,
1921,4,,,-0.194,-0.183,-0.204,
1921,5,,,-0.193,-0.183,-0.204,
1921,6,,,-0.193,-0.183,-0.203,
1921,7,,,-0.193,-0.183,-0.203,
1921,8,,,-0.193,-0.182,-0.203,
1921,9,,,-0.192,-0.182,-0.203,
1921,10,,,-0.192,-0.182,-0.202,
1921,11,,,-0.192,-0.182,-0.202,
1921,12,,,-0.192,-0.181,-0.202,
1922,1,,,-0.191,-0.181,-0.202,
1922,2,,,-0.191,-0.181,-0.201,
1922,3,,,-0.191,-0.181,-0.201,
1922,4,,,-0.191,-0.181,-0.201,
1922,5,,,-0.191,-0.180,-0.201,
1922,6,,,-0.190,-0.180,-0.200,
1922,7,,,-0.190,-0.180,-0.200,
1922,8,,,-0.190,-0.180,-0.200,
1922,9,,,-0.190,-0.179,-0.200,
1922,10,,,-0.189,-0.179,-0.199,
1922,11,,,-0.189,-0.179,-0.199,
1922,12,,,-0.189,-0.179,-0.199,
1923,1,,,-0.189,-0.179,-0.199,
1923,2,,,-0.188,-0.178,-0.198,
1923,3,,,-0.188,-0.178,-0.198,
1923,4,,,-0.188,-0.178,-0.198,
1923,5,,,-0.188,-0.178,-0.198,
1923,6,,,-0.187,-0.177,-0.197,
1923,7,,,-0.187,-0.177,-0.197,
1923,8,,,-0.187,-0.177,-0.197,
1923,9,,,-0.187,-0.177,-0.197,
1923,10,,,-0.186,-0.176,-0.196,
1923,11,,,-0.186,-0.176,-0.196,
1923,12,,,-0.186,-0.176,-0.196,
1924,1,,,-0.186,-0.176,-0.196,
1924,2,,,-0.185,-0.176,-0.195,
1924,3,,,-0.185,-0.175,-0.195,
1924,4,,,-0.185,-0.175,-0.195,
1924,5,,,-0.185,-0.175,-0.195,
1924,6,,,-0.185,-0.175,-0.194,
1924,7,,,-0.184,-0.174,-0.194,
1924,8,,,-0.184,-0.174,-0.194,
1924,9,,,-0.184,-0.174,-0.194,
1924,10,,,-0.184,-0.174,-0.193,
1924,11,,,-0.183,-0.174,-0.193,
1924,12,,,-0.183,-0.173,-0.193,
1925,1,,,-0.183,-0.173,-0.193,
1925,2,,,-0.183,-0.173,-0.192,
1925,3,,,-0.182,-0.173,-0.192,
1925,4,,,-0.182,-0.172,-0.192,
1925,5,,,-0.182,-0.172,-0.192,
1925,6,,,-0.182,-0.172,-0.191,
1925,7,,,-0.181,-0.172,-0.191,
1925,8,,,-0.181,-0.171,-0.191,
1925,9,,,-0.181,-0.171,-0.191,
1925,10,,,-0.181,-0.171,-0.190,
1925,11,,,-0.180,-0.171,-0.190,
1925,12,,,-0.180,-0.171,-0.190,
1926,1,,,-0.180,-0.170,-0.190,
1926,2,,,-0.180,-0.170,-0.189,
1926,3,,,-0.179,-0.170,-0.189,
1926,4,,,-0.179,-0.170,-0.189,
1926,5,,,-0.179,-0.169,-0.189,
1926,6,,,-0.179,-0.169,-0.188,
1926,7,,,-0.179,-0.169,-0.188,
1926,8,,,-0.178,-0.169,-0.188,
1926,9,,,-0.178,-0.169,-0.188,
1926,10,,,-0.178,-0.168,-0.187,
1926,11,,,-0.178,-0.168,-0.187,
1926,12,,,-0.177,-0.168,-0.187,
1927,1,,,-0.177,-0.168,-0.187,
1927,2,,,-0.177,-0.167,-0.186,
1927,3,,,-0.177,-0.167,-0.186,
1927,4,,,-0.176,-0.167,-0.186,
1927,5,,,-0.176,-0.167,-0.186,
1927,6,,,-0.176,-0.166,-0.185,
1927,7,,,-0.176,-0.166,-0.185,
1927,8,,,-0.175,-0.166,-0.185,
1927,9,,,-0.175,-0.166,-0.185,
1927,10,,,-0.175,-0.166,-0.184,
1927,11,,,-0.175,-0.165,-0.184,
1927,12,,,-0.174,-0.165,-0.184,
1928,1,,,-0.174,-0.165,-0.183,
1928,2,,,-0.174,-0.165,-0.183,
1928,3,,,-0.174,-0.164,-0.183,
1928,4,,,-0.173,-0.164,-0.183,
1928,5,,,-0.173,-0.164,-0.182,
1928,6,,,-0.173,-0.164,-0.182,
1928,7,,,-0.173,-0.163,-0.182,
1928,8,,,-0.172,-0.163,-0.182,
1928,9,,,-0.172,-0.163,-0.181,
1928,10,,,-0.172,-0.163,-0.181,
1928,11,,,-0.172,-0.163,-0.181,
1928,12,,,-0.172,-0.162,-0.181,
1929,1,,,-0.171,-0.162,-0.180,
1929,2,,,-0.171,-0.162,-0.180,
1929,3,,,-0.171,-0.162,-0.180,
1929,4,,,-0.171,-0.161,-0.180,
1929,5,,,-0.170,-0.161,-0.179,
1929,6,,,-0.170,-0.161,-0.179,
1929,7,,,-0.170,-0.161,-0.179,
1929,8,,,-0.170,-0.161,-0.179,
1929,9,,,-0.169,-0.160,-0.178,
1929,10,,,-0.169,-0.160,-0.178,
1929,11,,,-0.169,-0.160,-0.178,
1929,12,,,-0.169,-0.160,-0.178,
1930,1,,,-0.168,-0.159,-0.177,
1930,2,,,-0.168,-0.159,-0.177,
1930,3,,,-0.168,-0.159,-0.177,
1930,4,,,-0.168,-0.159,-0.177,
1930,5,,,-0.167,-0.158,-0.176,
1930,6,,,-0.167,-0.158,-0.176,
1930,7,,,-0.167,-0.158,-0.176,
1930,8,,,-0.167,-0.158,-0.176,
1930,9,,,-0.166,-0.158,-0.175,
1930,10,,,-0.166,-0.157,-0.175,
1930,11,,,-0.166,-0.157,-0.175,
1930,12,,,-0.166,-0.157,-0.175,
1931,1,,,-0.166,-0.157,-0.174,
1931,2,,,-0.165,-0.156,-0.174,
1931,3,,,-0.165,-0.156,-0.174,
1931,4,,,-0.165,-0.156,-0.174,
1931,5,,,-0.165,-0.156,-0.173,
1931,6,,,-0.164,-0.156,-0.173,
1931,7,,,-0.164,-0.155,-0.173,
1931,8,,,-0.164,-0.155,-0.173,
1931,9,,,-0.164,-0.155,-0.172,
1931,10,,,-0.163,-0.155,-0.172,
1931,11,,,-0.163,-0.154,-0.172,
1931,12,,,-0.163,-0.154,-0.172,
1932,1,,,-0.163,-0.154,-0.171,
1932,2,,,-0.162,-0.154,-0.171,
1932,3,,,-0.162,-0.153,-0.171,
1932,4,,,-0.162,-0.153,-0.171,
1932,5,,,-0.162,-0.153,-0.170,
1932,6,,,-0.161,-0.153,-0.170,
1932,7,,,-0.161,-0.153,-0.170,
1932,8,-0.180,,-0.161,-0.152,-0.170,
1932,9,-0.142,,-0.161,-0.152,-0.169,
1932,10,-0.219,,-0.160,-0.152,-0.169,
1932,11,-0.142,,-0.160,-0.152,-0.169,
1932,12,-0.159,,-0.160,-0.151,-0.169,
1933,1,-0.073,,-0.160,-0.151,-0.168,
1933,2,-0.148,,-0.160,-0.151,-0.168,
1933,3,-0.133,,-0.159,-0.151,-0.168,
1933,4,-0.138,,-0.159,-0.151,-0.168,
1933,5,-0.147,,-0.159,-0.150,-0.167,
1933,6,-0.129,,-0.159,-0.150,-0.167,
1933,7,-0.142,,-0.158,-0.150,-0.167,
1933,8,-0.137,,-0.158,-0.150,-0.167,
1933,9,-0.090,,-0.158,-0.149,-0.166,
1933,10,-0.162,,-0.158,-0.149,-0.166,
1933,11,-0.190,,-0.157,-0.149,-0.166,
1933,12,-0.189,,-0.157,-0.149,-0.166,
1934,1,-0.176,,-0.157,-0.148,-0.165,
1934,2,-0.310,,-0.157,-0.148,-0.165,
1934,3,-0.300,,-0.156,-0.148,-0.165,
1934,4,-0.193,,-0.156,-0.148,-0.165,
1934,5,-0.217,,-0.156,-0.148,-0.164,
1934,6,-0.154,,-0.156,-0.147,-0.164,
1934,7,-0.170,,-0.155,-0.147,-0.164,
1934,8,-0.207,,-0.155,-0.147,-0.164,
1934,9,-0.176,,-0.155,-0.147,-0.163,
1934,10,-0.158,,-0.155,-0.146,-0.163,
1934,11,-0.218,,-0.154,-0.146,-0.163,
1934,12,-0.186,,-0.154,-0.146,-0.163,
1935,1,-0.170,,-0.154,-0.146,-0.162,
1935,2,-0.221,,-0.154,-0.146,-0.162,
1935,3,-0.193,,-0.154,-0.145,-0.162,
1935,4,-0.105,,-0.153,-0.145,-0.162,
1935,5,-0.175,,-0.153,-0.145,-0.161,
1935,6,-0.138,,-0.153,-0.145,-0.161,
1935,7,-0.170,,-0.153,-0.144,-0.161,
1935,8,-0.165,,-0.152,-0.144,-0.161,
1935,9,-0.179,,-0.152,-0.144,-0.160,
1935,10,-0.213,,-0.152,-0.144,-0.160,
1935,11,-0.084,,-0.152,-0.143,-0.160,
1935,12,-0.131,,-0.151,-0.143,-0.160,
1936,1,-0.167,,-0.151,-0.143,-0.159,
1936,2,-0.188,,-0.151,-0.143,-0.159,
1936,3,-0.139,,-0.151,-0.143,-0.159,
1936,4,-0.181,,-0.150,-0.142,-0.158,
1936,5,-0.190,,-0.150,-0.142,-0.158,
1936,6,-0.169,,-0.150,-0.142,-0.158,
1936,7,-0.115,,-0.150,-0.142,-0.158,
1936,8,-0.168,,-0.149,-0.141,-0.157,
1936,9,-0.167,,-0.149,-0.141,-0.157,
1936,10,-0.149,,-0.149,-0.141,-0.157,
1936,11,-0.206,,-0.149,-0.141,-0.157,
1936,12,-0.195,,-0.148,-0.140,-0.156,
1937,1,-0.161,,-0.148,-0.140,-0.156,
1937,2,-0.041,,-0.148,-0.140,-0.156,
1937,3,-0.175,,-0.148,-0.140,-0.156,
1937,4,-0.141,,-0.148,-0.140,-0.155,
1937,5,-0.141,,-0.147,-0.139,-0.155,
1937,6,-0.163,,-0.147,-0.139,-0.155,
1937,7,-0.136,,-0.147,-0.139,-0.155,
1937,8,-0.183,,-0.147,-0.139,-0.154,
1937,9,-0.145,,-0.146,-0.138,-0.154,
1937,10,-0.162,,-0.146,-0.138,-0.154,
1937,11,-0.163,,-0.146,-0.138,-0.154,
1937,12,-0.137,,-0.146,-0.138,-0.153,
1938,1,-0.100,,-0.145,-0.138,-0.153,
1938,2,-0.127,,-0.145,-0.137,-0.153,
1938,3,-0.123,,-0.145,-0.137,-0.153,
1938,4,-0.184,,-0.145,-0.137,-0.152,
1938,5,-0.123,,-0.144,-0.137,-0.152,
1938,6,-0.175,,-0.144,-0.136,-0.152,
1938,7,-0.179,,-0.144,-0.136,-0.152,
1938,8,-0.149,,-0.144,-0.136,-0.151,
1938,9,-0.154,,-0.143,-0.136,-0.151,
1938,10,-0.125,,-0.143,-0.135,-0.151,
1938,11,-0.178,,-0.143,-0.135,-0.151,
1938,12,-0.153,,-0.143,-0.135,-0.150,
1939,1,-0.152,,-0.142,-0.135,-0.150,
1939,2,-0.154,,-0.142,-0.135,-0.150,
1939,3,-0.154,,-0.142,-0.134,-0.150,
1939,4,-0.132,,-0.142,-0.134,-0.149,
1939,5,-0.144,,-0.142,-0.134,-0.149,
1939,6,-0.138,,-0.141,-0.134,-0.149,
1939,7,-0.136,,-0.141,-0.133,-0.149,
1939,8,-0.140,,-0.141,-0.133,-0.148,
1939,9,-0.133,,-0.141,-0.133,-0.148,
1939,10,-0.155,,-0.140,-0.133,-0.148,
1939,11,-0.172,,-0.140,-0.132,-0.148,
1939,12,-0.128,,-0.140,-0.132,-0.147,
1940,1,-0.149,,-0.140,-0.132,-0.147,
1940,2,-0.038,,-0.139,-0.132,-0.147,
1940,3,-0.151,,-0.139,-0.132,-0.147,
1940,4,-0.163,,-0.139,-0.131,-0.146,
1940,5,-0.101,,-0.139,-0.131,-0.146,
1940,6,-0.114,,-0.138,-0.131,-0.146,
1940,7,-0.149,,-0.138,-0.131,-0.146,
1940,8,-0.171,,-0.138,-0.130,-0.145,
1940,9,-0.139,,-0.138,-0.130,-0.145,
1940,10,-0.143,,-0.137,-0.130,-0.145,
1940,11,-0.175,,-0.137,-0.130,-0.145,
1940,12,-0.122,,-0.137,-0.130,-0.144,
1941,1,-0.082,,-0.137,-0.129,-0.144,
1941,2,-0.121,,-0.136,-0.129,-0.144,
1941,3,-0.163,,-0.136,-0.129,-0.144,
1941,4,-0.138,,-0.136,-0.129,-0.143,
1941,5,-0.123,,-0.136,-0.128,-0.143,
1941,6,-0.114,,-0.136,-0.128,-0.143,
1941,7,-0.121,,-0.135,-0.128,-0.143,
1941,8,-0.122,,-0.135,-0.128,-0.142,
1941,9,-0.154,,-0.135,-0.127,-0.142,
1941,10,-0.158,,-0.135,-0.127,-0.142,
1941,11,-0.163,,-0.134,-0.127,-0.142,
1941,12,-0.131,,-0.134,-0.127,-0.141,
1942,1,-0.146,,-0.134,-0.127,-0.141,
1942,2,-0.102,,-0.134,-0.126,-0.141,
1942,3,-0.096,,-0.133,-0.126,-0.141,
1942,4,-0.108,,-0.133,-0.126,-0.140,
1942,5,-0.138,,-0.133,-0.126,-0.140,
1942,6,-0.108,,-0.133,-0.125,-0.140,
1942,7,-0.121,,-0.132,-0.125,-0.140,
1942,8,-0.134,,-0.132,-0.125,-0.139,
1942,9,-0.087,,-0.132,-0.125,-0.139,
1942,10,-0.122,,-0.132,-0.124,-0.139,
1942,11,-0.108,,-0.131,-0.124,-0.139,
1942,12,-0.128,,-0.131,-0.124,-0.138,
1943,1,-0.146,,-0.131,-0.124,-0.138,
1943,2,-0.114,,-0.131,-0.124,-0.138,
1943,3,-0.178,,-0.130,-0.123,-0.138,
1943,4,-0.157,,-0.130,-0.123,-0.137,
1943,5,-0.165,,-0.130,-0.123,-0.137,
1943,6,-0.126,,-0.130,-0.123,-0.137,
1943,7,-0.127,,-0.130,-0.122,-0.137,
1943,8,-0.101,,-0.129,-0.122,-0.136,
1943,9,-0.130,,-0.129,-0.122,-0.136,
1943,10,-0.067,,-0.129,-0.122,-0.136,
1943,11,-0.105,,-0.129,-0.122,-0.136,
1943,12,-0.186,,-0.128,-0.121,-0.135,
1944,1,-0.125,,-0.128,-0.121,-0.135,
1944,2,-0.133,,-0.128,-0.121,-0.135,
1944,3,-0.148,,-0.128,-0.121,-0.135,
1944,4,-0.132,,-0.127,-0.120,-0.134,
1944,5,-0.168,,-0.127,-0.120,-0.134,
1944,6,-0.099,,-0.127,-0.120,-0.134,
1944,7,-0.100,,-0.127,-0.120,-0.134,
1944,8,-0.113,,-0.126,-0.119,-0.133,
1944,9,-0.121,,-0.126,-0.119,-0.133,
1944,10,-0.122,,-0.126,-0.119,-0.133,
1944,11,-0.004,,-0.126,-0.119,-0.133,
1944,12,-0.156,,-0.125,-0.119,-0.132,
1945,1,-0.140,,-0.125,-0.118,-0.132,
1945,2,-0.124,,-0.125,-0.118,-0.132,
1945,3,-0.102,,-0.125,-0.118,-0.132,
1945,4,-0.120,,-0.124,-0.118,-0.131,
1945,5,-0.062,,-0.124,-0.117,-0.131,
1945,6,-0.108,,-0.124,-0.117,-0.131,
1945,7,-0.103,,-0.124,-0.117,-0.131,
1945,8,-0.116,,-0.124,-0.117,-0.130,
1945,9,-0.109,,-0.123,-0.116,-0.130,
1945,10,-0.094,,-0.123,-0.116,-0.130,
1945,11,-0.029,,-0.123,-0.116,-0.130,
1945,12,0.015,,-0.123,-0.116,-0.129,
1946,1,-0.100,,-0.122,-0.116,-0.129,
1946,2,-0.102,,-0.122,-0.115,-0.129,
1946,3,-0.096,,-0.122,-0.115,-0.129,
1946,4,-0.050,,-0.122,-0.115,-0.128,
1946,5,-0.101,,-0.121,-0.115,-0.128,
1946,6,-0.126,,-0.121,-0.114,-0.128,
1946,7,-0.124,,-0.121,-0.114,-0.128,
1946,8,-0.082,,-0.121,-0.114,-0.127,
1946,9,-0.112,,-0.120,-0.114,-0.127,
1946,10,-0.091,,-0.120,-0.113,-0.127,
1946,11,-0.084,,-0.120,-0.113,-0.127,
1946,12,-0.119,,-0.120,-0.113,-0.126,
1947,1,-0.112,,-0.119,-0.113,-0.126,
1947,2,-0.081,,-0.119,-0.113,-0.126,
1947,3,-0.053,,-0.119,-0.112,-0.126,
1947,4,-0.135,,-0.119,-0.112,-0.125,
1947,5,-0.111,,-0.118,-0.112,-0.125,
1947,6,-0.077,,-0.118,-0.112,-0.125,
1947,7,-0.100,,-0.118,-0.111,-0.125,
1947,8,-0.119,,-0.118,-0.111,-0.124,
1947,9,-0.121,,-0.118,-0.111,-0.124,
